Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_days_Max,Year,Month,Day,Peak,DOY,Stage,Stage_1,Stage_2,Stage_3,Stage_4,Stage_5
11/16/2012,11.911144,1.2768421,0,2.77639305,3.8176,4303.706739,15.22514057,2.162531937,2.408822303,13.49245,2012,11,16,0,321,,0,0,0,0,0
11/17/2012,12.651192,0.19754595,0,2.606768975,3.8176,4307.524339,14.44404614,2.080157116,2.408822303,13.49245,2012,11,17,0,322,,0,0,0,0,0
11/18/2012,11.988919,2.5199049,0,3.43681195,3.8176,4311.341939,13.11196814,2.010222659,2.367193729,13.49245,2012,11,18,0,323,,0,0,0,0,0
11/19/2012,12.594557,4.9935985,0,4.97647775,4.97647775,4316.318417,11.84885729,1.746456159,2.367193729,13.49245,2012,11,19,0,324,,0,0,0,0,0
11/20/2012,12.6812935,3.433808,0,4.23995075,3.8176,4320.136017,11.43651036,1.815172944,0.439700871,3.0779061,2012,11,20,0,325,,0,0,0,0,0
11/21/2012,13.820905,0.5806919,0,3.38319845,3.8176,4323.953617,12.20005993,1.933123811,0,0,2012,11,21,0,326,,0,0,0,0,0
11/22/2012,14.962647,-1.1006287,0,3.11340915,3.8176,4327.771217,12.94437964,1.700251807,0,0,2012,11,22,0,327,,0,0,0,0,0
11/23/2012,16.580282,-1.464836,0,3.740123,3.8176,4331.588817,13.61139936,1.308583507,0,0,2012,11,23,0,328,,0,0,0,0,0
11/24/2012,9.204494,1.0631075,0,1.31620075,3.8176,4335.406417,13.11901393,1.432235157,0,0,2012,11,24,0,329,,0,0,0,0,0
11/25/2012,6.0539804,-2.7127764,0,-2.146998,3.8176,4339.224017,12.27116556,0.684709257,0,0,2012,11,25,0,330,,0,0,0,0,0
11/26/2012,12.933556,-2.829833,0,1.2342615,3.8176,4343.041617,12.31959399,-0.432923814,0,0,2012,11,26,0,331,,0,0,0,0,0
11/27/2012,6.3831563,1.9902078,0.49399942,0.36908205,3.8176,4346.859217,11.4198601,-0.639152414,0.070571346,0.49399942,2012,11,27,0,332,,0,0,0,0,0
11/28/2012,9.3833685,-1.7088791,0.5983348,0.0196447,3.8176,4350.676817,10.78592631,-0.966233986,0.156047746,0.5983348,2012,11,28,0,333,,0,0,0,0,0
11/29/2012,9.80038,-3.7510967,0,-0.79295835,3.8176,4354.494417,10.0484596,-1.344872271,0.156047746,0.5983348,2012,11,29,0,334,,0,0,0,0,0
11/30/2012,11.430664,-3.135141,0,0.3301615,3.8176,4358.312017,9.312799886,-1.583487271,0.156047746,0.5983348,2012,11,30,0,335,,0,0,0,0,0
12/1/2012,9.889956,-0.7150193,0,0.76986835,3.8176,4362.129617,9.410723029,-1.837505386,0.156047746,0.5983348,2012,12,1,0,336,,0,0,0,0,0
12/2/2012,14.899307,-0.08733219,0,3.588387405,3.8176,4365.947217,10.67434111,-1.462441927,0.156047746,0.5983348,2012,12,2,0,337,,0,0,0,0,0
12/3/2012,21.28961,5.746161,0.33852094,9.7002855,9.7002855,4375.647503,11.86806311,-0.237299927,0.20440788,0.5983348,2012,12,3,0,338,,0,0,0,0,0
12/4/2012,22.360365,8.908776,0,11.8169705,11.8169705,4387.464473,14.1505215,0.751066959,0.133836534,0.5983348,2012,12,4,0,339,,0,0,0,0,0
12/5/2012,17.228466,3.263335,0,6.4283005,3.8176,4391.282073,15.27124971,1.461383259,0.048360134,0.33852094,2012,12,5,0,340,,0,0,0,0,0
12/6/2012,6.844143,-1.5449592,0,-1.1680081,3.8176,4395.099673,14.84893014,1.776545759,0.048360134,0.33852094,2012,12,6,0,341,,0,0,0,0,0
12/7/2012,10.423247,1.632909,0.13465764,2.210478,3.8176,4398.917273,14.70501343,2.457695759,0.06759694,0.33852094,2012,12,7,0,342,,0,0,0,0,0
12/8/2012,14.435435,7.7985587,1.1041775,7.29939685,7.29939685,4406.21667,15.35436757,3.673921187,0.225336583,1.1041775,2012,12,8,0,343,,0,0,0,0,0
12/9/2012,11.672411,8.681122,1.7086061,6.3591665,6.3591665,4412.575837,14.89338243,4.9265575,0.469423169,1.7086061,2012,12,9,0,344,,0,0,0,0,0
12/10/2012,18.191422,9.453931,1.2341319,10.0050765,10.0050765,4422.580913,14.45078414,5.456238929,0.597367591,1.7086061,2012,12,10,0,345,,0,0,0,0,0
12/11/2012,14.41601,3.6234894,1.7894796,5.2021497,3.8176,4426.398513,13.31587629,4.701197986,0.853007534,1.7894796,2012,12,11,0,346,,0,0,0,0,0
12/12/2012,7.745201,2.3106782,0,1.2103396,3.8176,4430.216113,11.96112414,4.565104157,0.853007534,1.7894796,2012,12,12,0,347,,0,0,0,0,0
12/13/2012,9.533175,-2.2861814,0,-0.1941032,3.8176,4434.033713,12.34527157,4.459215271,0.853007534,1.7894796,2012,12,13,0,348,,0,0,0,0,0
12/14/2012,11.660149,-4.4164567,0,-0.19575385,3.8176,4437.851313,12.52197186,3.595020171,0.833770729,1.7894796,2012,12,14,0,349,,0,0,0,0,0
12/15/2012,11.987908,-0.7103885,0,1.82115975,3.8176,4441.668913,12.17232514,2.379456286,0.676031086,1.7894796,2012,12,15,0,350,,0,0,0,0,0
12/16/2012,9.626115,6.562273,0.9721109,4.276594,4.276594,4445.945507,11.87999714,2.076763571,0.570817486,1.7894796,2012,12,16,0,351,,0,0,0,0,0
12/17/2012,12.134926,8.062145,0.9035503,6.2809355,6.2809355,4452.226443,11.01478343,1.877937,0.523591543,1.7894796,2012,12,17,0,352,,0,0,0,0,0
12/18/2012,15.514671,1.7746269,1.1347002,4.82704895,3.8176,4456.044043,11.171735,1.613813786,0.430051629,1.1347002,2012,12,18,0,353,,0,0,0,0,0
12/19/2012,12.531082,-0.7027188,0,2.0965816,3.8176,4459.861643,11.85543229,1.1833285,0.430051629,1.1347002,2012,12,19,0,354,,0,0,0,0,0
12/20/2012,12.958369,1.3959923,0,3.35958065,3.8176,4463.679243,12.34474571,1.709353314,0.430051629,1.1347002,2012,12,20,0,355,,0,0,0,0,0
12/21/2012,14.008647,3.1591613,24.667767,4.76630415,3.8176,4467.496843,12.68024543,2.791584457,3.954018343,24.667767,2012,12,21,0,356,,0,0,0,0,0
12/22/2012,6.827021,-0.60492367,0,-0.706551335,3.8176,4471.314443,11.94297586,2.806650861,3.954018343,24.667767,2012,12,22,0,357,,0,0,0,0,0
12/23/2012,8.558522,-4.5834994,0,-1.8300887,3.8176,4475.132043,11.79046257,1.214397661,3.815145357,24.667767,2012,12,23,0,358,,0,0,0,0,0
12/24/2012,3.8206258,-3.327069,0,-3.5708216,3.8176,4478.949643,10.6027054,-0.41263291,3.686066743,24.667767,2012,12,24,0,359,,0,0,0,0,0
12/25/2012,9.586893,1.2637184,4.2127614,1.6077057,3.8176,4482.767243,9.755879971,-0.485619839,4.125789771,24.667767,2012,12,25,0,360,,0,0,0,0,0
12/26/2012,5.504281,0.44137415,0.49578223,-0.844772425,3.8176,4486.584843,8.752051257,-0.322177989,4.196615804,24.667767,2012,12,26,0,361,,0,0,0,0,0
12/27/2012,5.65475,2.116507,30.757572,0.0680285,3.8176,4490.402443,7.708677114,-0.219247317,8.590554661,30.757572,2012,12,27,0,362,,0,0,0,0,0
12/28/2012,6.028017,-0.29206783,0,-0.949625415,3.8176,4494.220043,6.568587114,-0.71228005,5.066587947,30.757572,2012,12,28,0,363,,0,0,0,0,0
12/29/2012,5.800918,0.69576526,0,-0.56925837,3.8176,4498.037643,6.422000971,-0.526467346,5.066587947,30.757572,2012,12,29,0,364,,0,0,0,0,0
12/30/2012,5.3354115,-2.5390565,3.6879635,-2.4194225,3.8176,4501.855243,5.961556614,-0.234404074,5.593439876,30.757572,2012,12,30,0,365,,0,0,0,0,0
12/31/2012,4.337583,-4.15921,0,-3.7284135,3.8176,4505.672843,6.035407643,-0.35328136,5.593439876,30.757572,2012,12,31,0,366,,0,0,0,0,0
1/1/2013,6.7162366,1.1115007,0,0.09626865,3.8176,3.8176,5.625313871,-0.375026746,4.991616819,30.757572,2013,1,1,0,1,Observation,0,0,0,0,0
1/2/2013,4.4721236,-2.3376842,0,-2.7503803,3.8176,7.6352,5.477862814,-0.772035081,4.920790786,30.757572,2013,1,2,0,2,Observation,0,0,0,0,0
1/3/2013,3.5674696,-4.6866555,0,-4.37719295,3.8176,11.4528,5.1796799,-1.743915439,0.526851929,3.6879635,2013,1,3,0,3,Observation,0,0,0,0,0
1/4/2013,7.12642,-5.5279675,0,-3.01837375,3.8176,15.2704,5.336594614,-2.491901106,0.526851929,3.6879635,2013,1,4,0,4,Observation,0,0,0,0,0
1/5/2013,7.4397073,-3.4463673,0,-1.82093,3.8176,19.088,5.570707371,-3.083634329,0.526851929,3.6879635,2013,1,5,0,5,Observation,0,0,0,0,0
1/6/2013,11.045508,-1.4090029,0.09580541,1.00065255,3.8176,22.9056,6.386435443,-2.9221981,0.013686487,0.09580541,2013,1,6,0,6,Observation,0,0,0,0,0
1/7/2013,8.019911,-3.1364663,0,-1.37587765,3.8176,26.7232,6.9124823,-2.776091857,0.013686487,0.09580541,2013,1,7,0,7,Observation,0,0,0,0,0
1/8/2013,11.913567,-3.9379942,0,0.1701864,3.8176,30.5408,7.654958071,-3.497448271,0.013686487,0.09580541,2013,1,8,0,8,Observation,0,0,0,0,0
1/9/2013,11.066886,-1.8669522,0,0.7823669,3.8176,34.3584,8.597066986,-3.430200843,0.013686487,0.09580541,2013,1,9,0,9,Observation,0,0,0,0,0
1/10/2013,12.930736,2.3561208,0.08402547,3.8258284,3.8176,38.176,9.934676471,-2.424089943,0.025690126,0.09580541,2013,1,10,0,10,Observation,0,0,0,0,0
1/11/2013,6.952853,0.47356114,0,-0.10439293,3.8176,41.9936,9.909881186,-1.566728709,0.025690126,0.09580541,2013,1,11,0,11,Observation,0,0,0,0,0
1/12/2013,9.575333,5.6109986,1.0058081,3.7755658,3.7755658,45.7691658,10.21497057,-0.272819294,0.169376997,1.0058081,2013,1,12,0,12,Observation,0,0,0,0,0
1/13/2013,12.952015,6.2254953,0,5.77115515,5.77115515,51.54032095,10.48732871,0.817823306,0.15569051,1.0058081,2013,1,13,0,13,Observation,0,0,0,0,0
1/14/2013,16.392883,4.914133,0.21488628,6.835908,6.835908,58.37622895,11.68346757,1.96790892,0.18638855,1.0058081,2013,1,14,0,14,Observation,0,0,0,0,0
1/15/2013,5.7924957,2.5896177,7.326421,0.3734567,3.8176,62.19382895,10.80902881,2.900424906,1.233020121,7.326421,2013,1,15,0,15,Observation,0,0,0,0,0
1/16/2013,5.480945,2.3838189,19.132778,0.11478195,3.8176,66.01142895,10.01103724,3.50767792,3.966274121,19.132778,2013,1,16,0,16,Observation,0,0,0,0,0
1/17/2013,7.1120143,3.3717394,2.0650122,1.42427685,3.8176,69.82902895,9.179791286,3.652766291,4.249272226,19.132778,2013,1,17,0,17,Observation,0,0,0,0,0
1/18/2013,4.027872,-1.781332,0.44558468,-2.69433,3.8176,73.64662895,8.761936857,3.3306387,4.31292718,19.132778,2013,1,18,0,18,Observation,0,0,0,0,0
1/19/2013,12.309851,-0.68185383,0,1.996398585,3.8176,77.46422895,9.152582286,2.431659781,4.169240309,19.132778,2013,1,19,0,19,Observation,0,0,0,0,0
1/20/2013,16.129726,1.4792011,0,4.98686355,3.8176,81.28182895,9.606541,1.753617753,4.169240309,19.132778,2013,1,20,0,20,Observation,0,0,0,0,0
1/21/2013,8.84284,-1.5014814,0,-0.1469207,3.8176,85.09942895,8.527963429,0.83710141,4.138542269,19.132778,2013,1,21,0,21,Observation,0,0,0,0,0
1/22/2013,-0.7812333,-8.103715,0,-8.26007415,3.8176,88.91702895,7.588859286,-0.690517547,3.091910697,19.132778,2013,1,22,0,22,Observation,0,0,0,0,0
1/23/2013,-2.4045892,-11.233127,0,-10.6364581,3.8176,92.73462895,6.4623544,-2.635795533,0.358656697,2.0650122,2013,1,23,0,23,Observation,0,0,0,0,0
1/24/2013,-1.9764962,-9.793914,0.5766946,-9.7028051,3.8176,96.55222895,5.163995757,-4.516603161,0.146039897,0.5766946,2013,1,24,0,24,Observation,0,0,0,0,0
1/25/2013,-4.373637,-9.855681,0.029776147,-10.932259,3.8176,100.369829,3.963780186,-5.67008159,0.086638678,0.5766946,2013,1,25,0,25,Observation,0,0,0,0,0
1/26/2013,2.1070752,-4.494814,0.67205834,-5.0114694,3.8176,104.187429,2.506240786,-6.214790186,0.182647012,0.67205834,2013,1,26,0,26,Observation,0,0,0,0,0
1/27/2013,3.5343227,-3.9416726,0,-4.02127495,3.8176,108.005029,0.706897457,-6.989200714,0.182647012,0.67205834,2013,1,27,0,27,Observation,0,0,0,0,0
1/28/2013,8.189657,-0.83106804,1.0547947,-0.13830552,3.8176,111.822629,0.6135856,-6.893427377,0.33333197,1.0547947,2013,1,28,0,28,Observation,0,0,0,0,0
1/29/2013,20.698423,3.3626993,2.5361493,8.21296115,3.8176,115.640229,3.682107929,-5.255368191,0.695639012,2.5361493,2013,1,29,0,29,Observation,0,0,0,0,0
1/30/2013,21.863115,10.478517,0,12.353216,12.353216,127.993445,7.148922814,-2.153704763,0.695639012,2.5361493,2013,1,30,0,30,Observation,0,0,0,0,0
1/31/2013,17.660275,-1.5265694,35.51574,4.2492528,3.8176,131.811045,9.954175843,-0.972655534,5.686931212,35.51574,2013,1,31,0,31,Observation,0,0,0,0,0
2/1/2013,1.1688571,-6.7272477,0.11337054,-6.5967953,3.8176,135.628645,10.74596071,-0.525736491,5.698873269,35.51574,2013,2,1,0,32,Observation,0,0,0,0,0
2/2/2013,0.32234013,-9.115064,0.024457883,-8.213961935,3.8176,139.446245,10.49099856,-1.185772206,5.606358918,35.51574,2013,2,2,0,33,Observation,0,0,0,0,0
2/3/2013,1.3612895,-4.7791576,0.102913424,-5.52653405,3.8176,143.263845,10.18056525,-1.30541292,5.621060835,35.51574,2013,2,3,0,34,Observation,0,0,0,0,0
2/4/2013,2.9511409,-5.1056056,0.032312885,-4.89483235,3.8176,147.081445,9.432205804,-1.916061143,5.474992005,35.51574,2013,2,4,0,35,Observation,0,0,0,0,0
2/5/2013,6.2345066,-1.1564858,0,-1.2785896,3.8176,150.899045,7.365932033,-2.561659014,5.112684962,35.51574,2013,2,5,0,36,Observation,0,0,0,0,0
2/6/2013,8.986301,-1.7490466,0,-0.1989728,3.8176,154.716645,5.526387176,-4.308453814,5.112684962,35.51574,2013,2,6,0,37,Observation,0,0,0,0,0
2/7/2013,5.013804,-2.8429875,0,-2.73219175,3.8176,158.534245,3.719748461,-4.496513543,0.039007819,0.11337054,2013,2,7,0,38,Observation,0,0,0,0,0
2/8/2013,6.1149163,0.9803714,0.35952884,-0.26995615,3.8176,162.351845,4.426328347,-3.3954251,0.07417329,0.35952884,2013,2,8,0,39,Observation,0,0,0,0,0
2/9/2013,5.947907,-3.1601284,0.92745143,-2.4237107,3.8176,166.169445,5.229980757,-2.544720014,0.203172368,0.92745143,2013,2,9,0,40,Observation,0,0,0,0,0
2/10/2013,7.1891646,-6.595454,0,-3.5207447,3.8176,169.987045,6.062534343,-2.804190929,0.188470451,0.92745143,2013,2,10,0,41,Observation,0,0,0,0,0
2/11/2013,13.05023,3.2201815,4.853677,4.31760575,3.8176,173.804645,7.505261357,-1.614792771,0.877236753,4.853677,2013,2,11,0,42,Observation,0,0,0,0,0
2/12/2013,14.395743,2.2450018,0.73315614,4.5027724,3.8176,177.622245,8.671152271,-1.128865971,0.981973344,4.853677,2013,2,12,0,43,Observation,0,0,0,0,0
2/13/2013,8.206966,-0.013201319,0,0.279282341,3.8176,181.439845,8.5598187,-0.880888074,0.981973344,4.853677,2013,2,13,0,44,Observation,0,0,0,0,0
2/14/2013,9.676249,-0.6549392,4.5918217,0.6930549,3.8176,185.257445,9.225882271,-0.568309746,1.637947873,4.853677,2013,2,14,0,45,Observation,0,0,0,0,0
2/15/2013,15.391712,-0.9815182,0,3.3874969,3.8176,189.075045,10.5511388,-0.848579688,1.58658661,4.853677,2013,2,15,0,46,Observation,0,0,0,0,0
2/16/2013,4.5761743,-0.25812662,3.0017996,-1.65857616,3.8176,192.892645,10.35517699,-0.434008006,1.882922063,4.853677,2013,2,16,0,47,Observation,0,0,0,0,0
2/17/2013,0.18154685,-3.8502839,0,-5.651968525,3.8176,196.710245,9.354088736,-0.041840848,1.882922063,4.853677,2013,2,17,0,48,Observation,0,0,0,0,0
2/18/2013,5.9584427,-7.21319,0,-4.44497365,3.8176,200.527845,8.340976264,-1.532322491,1.189539634,4.5918217,2013,2,18,0,49,Observation,0,0,0,0,0
2/19/2013,7.7813435,0.8894299,0,0.5177867,3.8176,204.345445,7.39606205,-1.72597562,1.084803043,4.5918217,2013,2,19,0,50,Observation,0,0,0,0,0
2/20/2013,5.1304474,-3.5641286,1.9406942,-3.0344406,3.8176,208.163045,6.956559393,-2.233250946,1.362045071,4.5918217,2013,2,20,0,51,Observation,0,0,0,0,0
2/21/2013,4.501465,-4.142103,0,-3.637919,3.8176,211.980645,6.217304536,-2.731417203,0.706070543,3.0017996,2013,2,21,0,52,Observation,0,0,0,0,0
2/22/2013,1.3876114,-1.4239353,0,-3.83576195,3.8176,215.798245,4.216718736,-2.794619646,0.706070543,3.0017996,2013,2,22,0,53,Observation,0,0,0,0,0
2/23/2013,7.2040195,0.97929317,0.837062,0.274056335,3.8176,219.615845,4.592125193,-2.61784539,0.396822314,1.9406942,2013,2,23,0,54,Observation,0,0,0,0,0
2/24/2013,11.872178,0.46186444,1.1351357,2.34942122,3.8176,223.433445,6.262215357,-2.001824199,0.558984557,1.9406942,2013,2,24,0,55,Observation,0,0,0,0,0
2/25/2013,8.583158,-3.2696533,1.1173106,-1.16084765,3.8176,227.251045,6.637174686,-1.438461813,0.718600357,1.9406942,2013,2,25,0,56,Observation,0,0,0,0,0
2/26/2013,7.6376123,-2.2256682,0,-1.11162795,3.8176,231.068645,6.616641657,-1.883475827,0.718600357,1.9406942,2013,2,26,0,57,Observation,0,0,0,0,0
2/27/2013,14.101887,4.8365235,16.777832,5.65160525,5.65160525,236.7202502,7.898275886,-0.68338267,2.838191471,16.777832,2013,2,27,0,58,Observation,0,0,0,0,0
2/28/2013,8.787707,4.657779,4.156864,2.905143,2.905143,239.6253932,8.510596171,0.57374333,3.432029186,16.777832,2013,2,28,0,59,Observation,0,0,0,0,0
3/1/2013,7.240395,2.4350944,1.6191311,1.0201447,3.8176,243.4429932,9.346708114,1.125033287,3.663333629,16.777832,2013,3,1,0,60,Observation,0,0,0,0,0
3/2/2013,3.4058557,-0.9126826,0,-2.57101345,3.8176,247.2605932,8.804113286,0.854751034,3.543753343,16.777832,2013,3,2,0,61,Observation,0,0,0,0,0
3/3/2013,5.9484124,-1.9714719,0,-1.82912975,3.8176,251.0781932,7.957861057,0.507131557,3.3815911,16.777832,2013,3,3,0,62,Observation,0,0,0,0,0
3/4/2013,7.18012,-2.0947144,0,-1.2748972,3.8176,254.8957932,7.757427057,0.674979971,3.2219753,16.777832,2013,3,4,0,63,Observation,0,0,0,0,0
3/5/2013,10.234654,-2.1799068,0,0.2097736,3.8176,258.7133932,8.128433014,0.681517314,3.2219753,16.777832,2013,3,5,0,64,Observation,0,0,0,0,0
3/6/2013,4.862882,0.937215,8.979212,-0.9175515,3.8176,262.5309932,6.808575157,0.124473243,2.107886729,8.979212,2013,3,6,0,65,Observation,0,0,0,0,0
3/7/2013,9.461087,1.3112589,16.923985,1.56857295,3.8176,266.3485932,6.9047723,-0.353601057,3.931761157,16.923985,2013,3,7,0,66,Observation,0,0,0,0,0
3/8/2013,9.926662,2.6324673,0,2.46196465,3.8176,270.1661932,7.288524729,-0.325404929,3.700456714,16.923985,2013,3,8,0,67,Observation,0,0,0,0,0
3/9/2013,15.431008,0.2514842,0,4.0236461,3.8176,273.9837932,9.006403629,-0.159095386,3.700456714,16.923985,2013,3,9,0,68,Observation,0,0,0,0,0
3/10/2013,16.838814,-1.3822441,0,3.91068495,3.8176,277.8013932,10.56217529,-0.074919986,3.700456714,16.923985,2013,3,10,0,69,Observation,0,0,0,0,0
3/11/2013,15.858479,5.5788307,0,6.90105485,6.90105485,284.7024481,11.80194086,1.021300743,3.700456714,16.923985,2013,3,11,0,70,Green_Buds,1,0,0,0,0
3/12/2013,14.934345,4.87459,3.5019429,6.0868675,6.0868675,290.7893156,12.47332529,2.029086,4.200734271,16.923985,2013,3,12,0,71,Green_Buds,1,0,0,0,0
3/13/2013,10.690426,-0.5212989,18.95869,1.26696355,3.8176,294.6069156,13.30583157,1.820726871,5.626373986,18.95869,2013,3,13,0,72,Green_Buds,1,0,0,0,0
3/14/2013,8.04739,-0.70347595,0,-0.145642975,3.8176,298.4245156,13.10387486,1.532907607,3.208661843,18.95869,2013,3,14,0,73,Green_Buds,1,0,0,0,0
3/15/2013,14.60754,-2.53625,0,2.218045,3.8176,302.2421156,13.77257171,0.794519421,3.208661843,18.95869,2013,3,15,0,74,Green_Buds,1,0,0,0,0
3/16/2013,16.104387,2.5565722,0,5.5128796,3.8176,306.0597156,13.86876871,1.123817707,3.208661843,18.95869,2013,3,16,0,75,Green_Buds,1,0,0,0,0
3/17/2013,5.1015716,0.530089,0.48549467,-1.0017697,3.8176,309.8773156,12.1920198,1.39700815,3.278018224,18.95869,2013,3,17,0,76,Florets_Visible,0,1,0,0,0
3/18/2013,3.256229,0.2515945,2.2417166,-2.06368825,3.8176,313.6949156,10.39169837,0.635974407,3.598263453,18.95869,2013,3,18,0,77,Florets_Visible,0,1,0,0,0
3/19/2013,15.651236,2.4614723,8.714584,5.23875415,3.8176,317.5125156,10.49411137,0.291243307,4.342926467,18.95869,2013,3,19,0,78,Florets_Visible,0,1,0,0,0
3/20/2013,12.037003,0.31791264,0.11003264,2.35985782,3.8176,321.3301156,10.68647951,0.41113067,1.65026113,8.714584,2013,3,20,0,79,Florets_Visible,0,1,0,0,0
3/21/2013,4.224007,-2.2809846,0,-2.8460888,3.8176,325.1477156,10.14028194,0.185772291,1.65026113,8.714584,2013,3,21,0,80,Florets_Visible,0,1,0,0,0
3/22/2013,9.650474,-4.012971,0,-0.9988485,3.8176,328.9653156,9.432129657,-0.025187851,1.65026113,8.714584,2013,3,22,0,81,Florets_Visible,0,1,0,0,0
3/23/2013,12.645684,-3.5689347,0,0.72077465,3.8176,332.7829156,8.938029229,-0.900260266,1.65026113,8.714584,2013,3,23,0,82,Florets_Visible,0,1,0,0,0
3/24/2013,6.6118846,-0.9741858,0,-0.9987506,3.8176,336.6005156,9.153788229,-1.115156666,1.580904749,8.714584,2013,3,24,0,83,Florets_Visible,0,1,0,0,0
3/25/2013,4.1374097,0.73374903,7.4801216,-1.382020635,3.8176,340.4181156,9.279671186,-1.046277447,2.32924832,8.714584,2013,3,25,0,84,Florets_Visible,0,1,0,0,0
3/26/2013,9.720278,-0.19286984,2.5745032,0.94610408,3.8176,344.2357156,8.432391471,-1.425469181,1.45209392,7.4801216,2013,3,26,0,85,Extension_of_Florets,0,0,1,0,0
3/27/2013,10.551367,2.822925,0,2.869546,3.8176,348.0533156,8.220157757,-1.067610273,1.436374971,7.4801216,2013,3,27,0,86,Extension_of_Florets,0,0,1,0,0
3/28/2013,10.100581,0.069487065,0,1.267434033,3.8176,351.8709156,9.059668329,-0.731828606,1.436374971,7.4801216,2013,3,28,0,87,Extension_of_Florets,0,0,1,0,0
3/29/2013,14.042491,1.8166982,0,4.1119946,3.8176,355.6885156,9.687099329,0.100981279,1.436374971,7.4801216,2013,3,29,0,88,Extension_of_Florets,0,0,1,0,0
3/30/2013,15.771908,0.63890547,0,4.387806735,3.8176,359.5061156,10.13370276,0.702101304,1.436374971,7.4801216,2013,3,30,0,89,Extension_of_Florets,0,0,1,0,0
3/31/2013,12.264867,4.329662,0,4.4796645,4.4796645,363.9857801,10.94127167,1.459793846,1.436374971,7.4801216,2013,3,31,0,90,Peduncle_Elongation,0,0,0,1,0
4/1/2013,19.188421,2.5268178,0.8877473,7.0400194,3.8176,367.8033801,13.09141614,1.715946528,0.494607214,2.5745032,2013,4,1,0,91,Peduncle_Elongation,0,0,0,1,0
4/2/2013,10.776612,-0.52071947,0.05123377,1.310346265,3.8176,371.6209801,13.242321,1.669110866,0.134140153,0.8877473,2013,4,2,0,92,Peduncle_Elongation,0,0,0,1,0
4/3/2013,11.994952,-2.7165606,0,0.8215957,3.8176,375.4385801,13.44854743,0.877755781,0.134140153,0.8877473,2013,4,3,0,93,Peduncle_Elongation,0,0,0,1,0
4/4/2013,9.953404,-3.5514975,0,-0.61664675,3.8176,379.2561801,13.42752214,0.360472271,0.134140153,0.8877473,2013,4,4,0,94,Puffy_White,0,0,0,0,1
4/5/2013,18.97517,3.6827605,8.652377,7.51136525,3.8176,383.0737801,14.13219057,0.6270526,1.37019401,8.652377,2013,4,5,0,95,Puffy_White,0,0,0,0,1
4/6/2013,13.837827,3.3408613,0,4.77174415,3.8176,386.8913801,13.85589329,1.01304629,1.37019401,8.652377,2013,4,6,0,96,Puffy_White,0,0,0,0,1
4/7/2013,21.524523,3.898232,0,8.8937775,8.8937775,395.7851576,15.17870129,0.951413433,1.37019401,8.652377,2013,4,7,0,97,Puffy_White,0,0,0,0,1
4/8/2013,27.254072,9.835281,0,14.7270765,14.7270765,410.5122341,16.33093714,1.995479604,1.243372967,8.652377,2013,4,8,0,98,Puffy_White,0,0,0,0,1
4/9/2013,29.957115,14.2391205,0,18.28051775,18.28051775,428.7927518,19.071009,4.104028171,1.236053857,8.652377,2013,4,9,1,99,Peak_Bloom,0,0,0,0,0
4/10/2013,32.446228,15.53179,0,20.171409,20.171409,448.9641608,21.99261986,6.7109354,1.236053857,8.652377,2013,4,10,0,100,,0,0,0,0,0
4/11/2013,29.89682,13.224395,0,17.7430075,17.7430075,466.7071683,24.84167929,9.107491471,1.236053857,8.652377,2013,4,11,0,101,,0,0,0,0,0
4/12/2013,25.08156,11.524482,7.0019655,14.485421,14.485421,481.1925893,25.71402071,10.2277374,1.000280786,7.0019655,2013,4,12,0,102,,0,0,0,0,0
4/13/2013,21.418972,6.650062,14.599159,10.216917,10.216917,491.4095063,26.79704143,10.70048036,3.085874929,14.599159,2013,4,13,0,103,,0,0,0,0,0
4/14/2013,20.315414,5.3913407,0,9.03577735,9.03577735,500.4452837,26.62431157,10.9137816,3.085874929,14.599159,2013,4,14,0,104,,0,0,0,0,0
4/15/2013,17.62704,12.99883,0,11.495335,11.495335,511.9406187,25.24902129,11.36571717,3.085874929,14.599159,2013,4,15,0,105,,0,0,0,0,0
4/16/2013,23.83293,13.3089075,0,14.75331875,14.75331875,526.6939374,24.37413771,11.2328296,3.085874929,14.599159,2013,4,16,0,106,,0,0,0,0,0
4/17/2013,26.106121,14.38448,0.8071998,16.4277005,16.4277005,543.1216379,23.46840814,11.06892817,3.201189186,14.599159,2013,4,17,0,107,,0,0,0,0,0
4/18/2013,25.58188,15.894993,0.9500076,16.9208365,16.9208365,560.0424744,22.85198814,11.45044217,3.336904557,14.599159,2013,4,18,0,108,,0,0,0,0,0
4/19/2013,26.05483,10.818164,1.0467818,14.618897,14.618897,574.6613714,22.99102671,11.3495396,2.486164029,14.599159,2013,4,19,0,109,,0,0,0,0,0
4/20/2013,16.800402,7.5269003,25.4753,8.34605115,8.34605115,583.0074226,22.331231,11.47480221,4.039898457,25.4753,2013,4,20,0,110,,0,0,0,0,0
4/21/2013,12.899726,3.4261508,0,4.3453384,3.8176,586.8250226,21.271847,11.1940608,4.039898457,25.4753,2013,4,21,0,111,,0,0,0,0,0
4/22/2013,13.565846,1.7800547,0,3.85535035,3.8176,590.6426226,20.69167643,9.591378614,4.039898457,25.4753,2013,4,22,0,112,,0,0,0,0,0
