Date,Tmax,Tmin,precip,GDD_Formula,GDD,AGDD,Tmax_7days_Avg,Tmin_7days_Avg,Prcp_7days_Avg,Prcp_7days_Max,Year,Month,Day,Peak,DOY
1/9/2014,10.009211,0.888542,0,0.9488765,4.5,40.5,8.166863029,1.056931186,1.563218004,6.4463577,2014,1,9,0,9
1/10/2014,5.833804,4.390131,1.6331127,0.6119675,4.5,45,8.087189657,1.779874857,1.733270529,6.4463577,2014,1,10,0,10
1/11/2014,6.7199316,0.7992931,0,-0.74038765,4.5,49.5,8.258966971,1.439105986,0.812362286,3.908093,2014,1,11,0,11
1/12/2014,6.6889052,-0.1317924,0,-1.2214436,4.5,54,8.404626814,1.1884537,0.254063286,1.6331127,2014,1,12,0,12
1/13/2014,5.0066476,2.9320796,0.46588287,-0.5306364,4.5,58.5,8.006806414,1.995410271,0.320617981,1.6331127,2014,1,13,0,13
1/14/2014,4.026116,2.8210719,5.08543,-1.07640605,4.5,63,7.050874557,2.006386086,1.047107981,5.08543,2014,1,14,0,14
1/15/2014,3.303502,-2.6188323,0.34743538,-4.15766515,4.5,67.5,5.941159629,1.297213271,1.075980136,5.08543,2014,1,15,0,15
1/16/2014,5.850039,1.1530292,0.14376241,-0.9984659,4.5,72,5.3469922,1.334997157,1.096517623,5.08543,2014,1,16,0,16
1/17/2014,5.650187,0.7194839,12.359552,-1.31516455,4.5,76.5,5.3207612,0.810619,2.628866094,12.359552,2014,1,17,0,17
1/18/2014,3.5691037,1.0199229,0,-2.2054867,4.5,81,4.870642929,0.842137543,2.628866094,12.359552,2014,1,18,0,18
1/19/2014,3.6423595,1.5420786,0,-1.90778095,4.5,85.5,4.435422114,1.081261971,2.628866094,12.359552,2014,1,19,0,19
1/20/2014,4.0150237,1.2184416,0,-1.88326735,4.5,90,4.293761557,0.836456543,2.562311399,12.359552,2014,1,20,0,20
1/21/2014,3.491616,2.011209,1.5800728,-1.7485875,4.5,94.5,4.217404414,0.720761843,2.061546084,12.359552,2014,1,21,0,21
1/22/2014,4.6671586,0.4508014,0,-1.94102,4.5,99,4.4122125,1.159280943,2.011912459,12.359552,2014,1,22,0,22
1/23/2014,3.3052037,-3.0027525,0.2300375,-4.3487744,4.5,103.5,4.0486646,0.565597843,2.024237471,12.359552,2014,1,23,0,23
1/24/2014,2.2044308,-0.6294261,5.9062376,-3.71249765,4.5,108,3.556413714,0.372896414,1.102335414,5.9062376,2014,1,24,0,24
1/25/2014,1.1031317,-4.9525805,0.04714582,-6.4247244,4.5,112.5,3.204132,-0.480318357,1.109070531,5.9062376,2014,1,25,0,25
1/26/2014,4.5801997,-0.44694054,1.1298443,-2.43337042,4.5,117,3.338109171,-0.764463949,1.27047686,5.9062376,2014,1,26,0,26
1/27/2014,4.331409,1.4839034,9.444252,-1.5923438,4.5,121.5,3.383307071,-0.726540834,2.619655717,9.444252,2014,1,27,0,27
1/28/2014,3.684473,-3.006501,0.0565558,-4.161014,4.5,126,3.410858071,-1.443356549,2.402010431,9.444252,2014,1,28,0,28
1/29/2014,1.8098323,-4.3505635,0,-5.7703656,4.5,130.5,3.0026686,-2.12926582,2.402010431,9.444252,2014,1,29,0,29
1/30/2014,1.3605446,-3.3571484,0,-5.4983019,4.5,135,2.724860157,-2.179893806,2.369147931,9.444252,2014,1,30,0,30
1/31/2014,4.605661,-4.1278744,0,-4.2611067,4.5,139.5,3.067893043,-2.679672134,1.525399703,9.444252,2014,1,31,0,31
2/1/2014,5.2402616,-3.7028754,0.23205051,-3.7313069,4.5,144,3.6589116,-2.501142834,1.551814659,9.444252,2014,2,1,0,32
2/2/2014,3.3240294,-0.19038644,6.509063,-2.93317852,4.5,148.5,3.4794587,-2.464492249,2.320274473,9.444252,2014,2,2,0,33
2/3/2014,4.4325233,-0.26745766,0.08023655,-2.41746718,4.5,153,3.4939036,-2.714686686,0.98255798,6.509063,2014,2,3,0,34
2/4/2014,4.987761,0.32939944,0.17650032,-1.84141978,4.5,157.5,3.6800876,-2.23812948,0.999692911,6.509063,2014,2,4,0,35
2/5/2014,4.6247835,-1.1975074,0.02521784,-2.78636195,4.5,162,4.082223486,-1.787692894,1.00329546,6.509063,2014,2,5,0,36
2/6/2014,8.198057,0.2428539,0.14919174,-0.27954455,4.5,166.5,5.059010971,-1.273406851,1.024608566,6.509063,2014,2,6,0,37
2/7/2014,5.642787,0.47254416,8.37647,-1.44233442,4.5,171,5.207171829,-0.6162042,2.221247137,8.37647,2014,2,7,0,38
2/8/2014,4.5489664,-1.3832787,0.15438065,-2.91715615,4.5,175.5,5.108415371,-0.284833243,2.210151443,8.37647,2014,2,8,0,39
2/9/2014,5.8128486,0.39912742,4.431168,-1.39401199,4.5,180,5.463960971,-0.200616977,1.9133093,8.37647,2014,2,9,0,40
2/10/2014,7.2600474,-1.7558947,0,-1.74792365,4.5,184.5,5.867892986,-0.41325084,1.901846936,8.37647,2014,2,10,0,41
2/11/2014,6.4233456,1.4964778,4.353112,-0.5400883,4.5,189,6.0729765,-0.24652536,2.498505747,8.37647,2014,2,11,0,42
2/12/2014,7.768798,-1.3291717,0,-1.28018685,4.5,193.5,6.522121429,-0.265334546,2.494903199,8.37647,2014,2,12,0,43
2/13/2014,7.5432367,0.81208205,6.5637894,-0.322340625,4.5,198,6.428575671,-0.184016239,3.411274293,8.37647,2014,2,13,0,44
2/14/2014,5.680154,-1.1553288,6.110775,-2.2375874,4.5,202.5,6.433913814,-0.416569519,3.087603579,6.5637894,2014,2,14,0,45
2/15/2014,10.246493,1.2675214,0.033838995,1.2570072,4.5,207,7.247846186,-0.03788379,3.070383342,6.5637894,2014,2,15,0,46
2/16/2014,4.8361278,1.5649965,14.754509,-1.29943785,4.5,211.5,7.108314643,0.128668936,4.545146342,14.754509,2014,2,16,0,47
2/17/2014,7.162397,0.019322863,0.037876092,-0.909140069,4.5,216,7.094364586,0.382271445,4.550557212,14.754509,2014,2,17,0,48
2/18/2014,7.957398,-0.77265364,0,-0.90762782,4.5,220.5,7.313514929,0.05810981,3.92868407,14.754509,2014,2,18,0,49
2/19/2014,6.9284477,1.8346632,0.11229273,-0.11844455,4.5,225,7.193464886,0.510086225,3.944725888,14.754509,2014,2,19,0,50
2/20/2014,9.924217,0.9504312,0.066740826,0.9373241,4.5,229.5,7.533604929,0.529850389,3.016576092,14.754509,2014,2,20,0,51
2/21/2014,6.388655,2.9041998,5.911113,0.1464274,4.5,234,7.634819357,1.109783046,2.988052949,14.754509,2014,2,21,0,52
2/22/2014,6.909717,-1.6346916,0.070668615,-1.8624873,4.5,238.5,7.158137071,0.695181189,2.993314323,14.754509,2014,2,22,0,53
2/23/2014,8.440149,1.4672098,2.5955546,0.4536794,4.5,243,7.672997243,0.68121166,1.256320838,5.911113,2014,2,23,0,54
2/24/2014,10.648015,-1.6252929,0,0.01136105,4.5,247.5,8.170942671,0.446266551,1.250909967,5.911113,2014,2,24,0,55
2/25/2014,10.3288,-2.0048277,0,-0.33801385,4.5,252,8.509714386,0.270241686,1.250909967,5.911113,2014,2,25,0,56
2/26/2014,7.1801114,2.462705,0.89990485,0.3214082,4.5,256.5,8.545666343,0.359961943,1.363425984,5.911113,2014,2,26,0,57
2/27/2014,6.354124,0.94104445,6.3807454,-0.852415775,4.5,261,8.035653057,0.358620979,2.265426638,6.3807454,2014,2,27,0,58
2/28/2014,8.387084,1.8711013,2.8146827,0.62909265,4.5,265.5,8.321142914,0.211035479,1.823079452,6.3807454,2014,2,28,0,59
3/1/2014,5.678316,0.9660979,2.2964287,-1.17779305,4.5,270,8.145228486,0.582576836,2.141045179,6.3807454,2014,3,1,0,60
3/2/2014,5.2860656,0.6077546,1.4415348,-1.5530899,4.5,274.5,7.694645143,0.459797521,1.976185207,6.3807454,2014,3,2,0,61
3/3/2014,4.906696,-1.3471186,1.8134716,-2.7202113,4.5,279,6.874456714,0.499536707,2.235252579,6.3807454,2014,3,3,0,62
3/4/2014,4.721871,-1.7911963,0.111580834,-3.03466265,4.5,283.5,6.073466857,0.530055479,2.251192698,6.3807454,2014,3,4,0,63
3/5/2014,8.110511,0.7868179,0.9357691,-0.05133555,4.5,288,6.206381086,0.290643036,2.256316162,6.3807454,2014,3,5,0,64
3/6/2014,8.782534,-1.2981097,0.46616167,-0.75778785,4.5,292.5,6.5532968,-0.029236129,1.411375629,2.8146827,2014,3,6,0,65
3/7/2014,11.750978,-2.2886171,0,0.23118045,4.5,297,7.033853086,-0.623481614,1.009278101,2.2964287,2014,3,7,0,66
3/8/2014,13.261602,-0.46051,0,1.900546,4.5,301.5,8.117179657,-0.827282743,0.681216858,1.8134716,2014,3,8,0,67
3/9/2014,14.028239,-0.625319,0,2.20146,4.5,306,9.366061571,-1.003436114,0.475283315,1.8134716,2014,3,9,0,68
3/10/2014,13.356162,-0.96892446,0,1.69361877,4.5,310.5,10.57312814,-0.94940838,0.216215943,0.9357691,2014,3,10,0,69
3/11/2014,11.833855,-0.23210411,0,1.300875445,4.5,315,11.58912586,-0.726680924,0.200275824,0.9357691,2014,3,11,0,70
3/12/2014,14.332636,-1.5586449,0,1.88699555,4.5,319.5,12.47800086,-1.061747039,0.066594524,0.46616167,2014,3,12,0,71
3/13/2014,15.339766,-0.45628992,0,2.94173804,4.5,324,13.41474829,-0.94148707,0,0,2014,3,13,0,72
3/14/2014,16.128174,0.23147951,0,3.679826755,4.5,328.5,14.040062,-0.581473269,0,0,2014,3,14,0,73
3/15/2014,11.772358,1.7751671,0,2.27376255,4.5,333,13.82731286,-0.262090826,0,0,2014,3,15,0,74
3/16/2014,15.248482,4.384283,0,5.3163825,4.5,337.5,14.00163329,0.453566603,0,0,2014,3,16,0,75
3/17/2014,18.453281,0.8842261,0,5.16875355,4.5,342,14.72979314,0.718302397,0,0,2014,3,17,0,76
3/18/2014,18.35349,2.089488,0,5.721489,4.5,346.5,15.66116957,1.049958413,0,0,2014,3,18,0,77
3/19/2014,13.489981,6.6586223,0,5.57430165,5.57430165,352.0743017,15.54079029,2.223853727,0,0,2014,3,19,0,78
3/20/2014,18.657541,1.2273855,0,5.44246325,4.5,356.5743017,16.01475814,2.464378787,0,0,2014,3,20,0,79
3/21/2014,18.499899,2.4607067,0,5.98030285,4.5,361.0743017,16.353576,2.782839814,0,0,2014,3,21,0,80
3/22/2014,8.894824,6.2422404,7.524794,3.0685322,3.0685322,364.1428339,15.94249971,3.420993143,1.074970571,7.524794,2014,3,22,0,81
3/23/2014,4.4312024,1.9857495,9.276047,-1.29152405,4.5,368.6428339,14.39717406,3.0783455,2.400120143,9.276047,2014,3,23,0,82
3/24/2014,5.445653,0.0636506,3.0658126,-1.7453482,4.5,373.1428339,12.53894149,2.961120429,2.838093371,9.276047,2014,3,24,0,83
3/25/2014,6.0045,-2.8495562,0,-2.9225281,4.5,377.6428339,10.77480006,2.255542686,2.838093371,9.276047,2014,3,25,1,84
3/26/2014,5.6573834,-1.358867,0,-2.3507418,4.5,382.1428339,9.655857543,1.110187071,2.838093371,9.276047,2014,3,26,0,85
3/27/2014,10.9975395,-2.8578744,0,-0.43016745,4.5,386.6428339,8.561571614,0.526578514,2.838093371,9.276047,2014,3,27,0,86
3/28/2014,14.231051,-0.8069842,0,2.2120334,4.5,391.1428339,7.951736186,0.059765529,2.838093371,9.276047,2014,3,28,0,87
3/29/2014,16.020372,-0.22012866,0,3.40012167,4.5,395.6428339,8.969671614,-0.863430051,1.7631228,9.276047,2014,3,29,0,88
3/30/2014,19.043152,1.5172557,0,5.78020385,4.5,400.1428339,11.05709299,-0.930357737,0.437973229,3.0658126,2014,3,30,0,89
3/31/2014,17.415619,2.725446,0,5.5705325,4.5,404.6428339,12.76708813,-0.550101251,0,0,2014,3,31,0,90
4/1/2014,17.719124,4.1364985,0,6.42781125,4.5,409.1428339,14.44060584,0.447906563,0,0,2014,4,1,0,91
4/2/2014,18.759647,3.6811306,0,6.7203888,4.5,413.6428339,16.31235779,1.16790622,0,0,2014,4,2,0,92
4/3/2014,14.959117,8.156064,0,7.0575905,7.0575905,420.7004244,16.87829743,2.741325991,0,0,2014,4,3,0,93
4/4/2014,16.203144,7.133275,0,7.1682095,7.1682095,427.8686339,17.160025,3.875648734,0,0,2014,4,4,0,94
4/5/2014,13.890642,6.296848,0.04159379,5.593745,5.593745,433.4623789,16.85577786,4.8066454,0.00594197,0.04159379,2014,4,5,0,95
4/6/2014,16.94199,8.920512,1.2800729,8.431251,8.431251,441.8936299,16.55561186,5.864253443,0.188809527,1.2800729,2014,4,6,0,96
4/7/2014,19.50973,4.221524,0,7.365627,4.5,446.3936299,16.85477057,6.077978871,0.188809527,1.2800729,2014,4,7,0,97
4/8/2014,13.618086,8.41917,13.684418,6.518628,6.518628,452.9122579,16.268908,6.689789086,2.143726384,13.684418,2014,4,8,0,98
4/9/2014,14.062862,2.618379,0,3.8406205,4.5,457.4122579,15.59793871,6.537967429,2.143726384,13.684418,2014,4,9,0,99
4/10/2014,17.660803,1.501861,0,5.081332,4.5,461.9122579,15.98389386,5.587367,2.143726384,13.684418,2014,4,10,0,100
4/11/2014,19.850727,3.2667418,0,7.0587344,4.5,466.4122579,16.50497714,5.035005114,2.143726384,13.684418,2014,4,11,0,101
4/12/2014,18.671404,6.727662,0,8.199533,8.199533,474.6117909,17.18794314,5.096549971,2.137784414,13.684418,2014,4,12,0,102
4/13/2014,17.522346,8.8193655,0,8.67085575,8.67085575,483.2826466,17.27085114,5.082100471,1.954916857,13.684418,2014,4,13,0,103
4/14/2014,16.270056,2.5980425,0,4.93404925,4.5,487.7826466,16.80804057,4.850174543,1.954916857,13.684418,2014,4,14,0,104
4/15/2014,10.677458,1.489141,0,1.5832995,4.5,492.2826466,16.38795086,3.8601704,0,0,2014,4,15,0,105
4/16/2014,11.791988,-1.7674748,0,0.5122566,4.5,496.7826466,16.06354029,3.233619857,0,0,2014,4,16,0,106
4/17/2014,15.17875,-0.26419413,0,2.957277935,4.5,501.2826466,15.70896129,2.981326267,0,0,2014,4,17,0,107
4/18/2014,9.706391,2.3524954,2.9385324,1.5294432,4.5,505.7826466,14.25977043,2.850719639,0.419790343,2.9385324,2014,4,18,0,108
4/19/2014,6.192566,-0.5925949,2.3278491,-1.70001445,4.5,510.2826466,12.47707929,1.804968653,0.752340214,2.9385324,2014,4,19,0,109
4/20/2014,16.277248,2.5818496,0,4.9295488,4.5,514.7826466,12.29920814,0.913894953,0.752340214,2.9385324,2014,4,20,0,110
4/21/2014,12.374977,7.4434896,1.9355341,5.4092333,5.4092333,520.1918799,11.74276829,1.606101681,1.028845086,2.9385324,2014,4,21,0,111
4/22/2014,17.586979,5.7949753,0.117924646,7.19097715,7.19097715,527.3828571,12.72984271,2.221220867,1.045691464,2.9385324,2014,4,22,0,112
4/23/2014,20.2787,7.619802,0.08455154,9.449251,9.449251,536.8321081,13.94223014,3.56226041,1.057770255,2.9385324,2014,4,23,0,113
4/24/2014,20.24088,8.812157,1.2838695,10.0265185,10.0265185,546.8586266,14.66539157,4.858882,1.241180184,2.9385324,2014,4,24,0,114
4/25/2014,19.170732,6.9692426,2.1095634,8.5699873,8.5699873,555.4286139,16.01744029,5.518417314,1.122756041,2.3278491,2014,4,25,0,115
4/26/2014,16.875792,9.819604,10.841085,8.847698,8.847698,564.2763119,17.54361543,7.0058743,2.338932598,10.841085,2014,4,26,0,116
4/27/2014,11.406684,5.7906966,21.046999,4.0986903,4.0986903,568.3750022,16.84782057,7.464281014,5.345646741,21.046999,2014,4,27,0,117
4/28/2014,7.8637967,6.003886,16.481861,2.43384135,2.43384135,570.8088435,16.20336624,7.258623357,7.423693441,21.046999,2014,4,28,0,118
4/29/2014,12.137268,5.3734374,3.3855233,4.2553527,4.2553527,575.0641962,15.4248361,7.198403657,7.890493249,21.046999,2014,4,29,0,119
4/30/2014,10.4719515,6.1852164,5.2830534,3.82858395,3.82858395,578.8927802,14.02387203,6.993462857,8.633136371,21.046999,2014,4,30,0,120
5/1/2014,14.472966,7.9513674,3.3247573,6.7121667,6.7121667,585.6049469,13.19988431,6.870492914,8.924691771,21.046999,2014,5,1,0,121
5/2/2014,12.263352,8.008202,4.990685,5.635777,5.635777,591.2407239,12.21311574,7.018915686,9.336280571,21.046999,2014,5,2,0,122
5/3/2014,7.7104397,7.1496,14.004446,2.93001985,2.93001985,594.1707437,10.9037797,6.637486543,9.788189286,21.046999,2014,5,3,0,123
5/4/2014,12.196266,3.319781,0.8292049,3.2580235,4.5,598.6707437,11.01657713,6.2844986,6.899932986,16.481861,2014,5,4,0,124
5/5/2014,19.050766,0.66711754,0,5.35894177,4.5,603.1707437,12.6147156,5.522103106,4.545381414,14.004446,2014,5,5,0,125
5/6/2014,18.920654,5.553991,0,7.7373225,7.7373225,610.9080662,13.58377074,5.547896477,4.061735229,14.004446,2014,5,6,0,126
5/7/2014,15.4589405,10.1055,9.251624,8.28222025,8.28222025,619.1902865,14.29619774,6.107936991,4.628673886,14.004446,2014,5,7,0,127
5/8/2014,18.540955,6.5973186,2.6872978,8.0691368,8.0691368,627.2594233,14.87733903,5.914501449,4.537608243,14.004446,2014,5,8,0,128
5/9/2014,17.842709,10.517795,2.7882648,9.680252,9.680252,636.9396753,15.67439003,6.273014734,4.222976786,14.004446,2014,5,9,0,129
5/10/2014,19.636766,8.109158,0.3101669,9.372962,9.372962,646.3126373,17.37815093,6.410094449,2.2666512,9.251624,2014,5,10,0,130
5/11/2014,14.866773,8.930481,8.297597,7.398627,7.398627,653.7112643,17.75965193,7.21162302,3.333564357,9.251624,2014,5,11,0,131
5/12/2014,11.841784,4.8843403,5.6364956,3.86306215,3.86306215,657.5743264,16.72979736,7.814083414,4.138778014,9.251624,2014,5,12,0,132
5/13/2014,10.019948,5.186108,8.359893,3.103028,3.103028,660.6773544,15.45826793,7.7615287,5.333048443,9.251624,2014,5,13,0,133
5/14/2014,10.463509,5.169527,9.160879,3.316518,3.316518,663.9938724,14.74463486,7.0563897,5.320084871,9.160879,2014,5,14,0,134
5/15/2014,10.843299,3.4249265,2.799666,2.63411275,4.5,668.4938724,13.64496971,6.603190829,5.336137471,9.160879,2014,5,15,0,135
5/16/2014,14.516508,3.1044025,0.10804508,4.31045525,4.5,672.9938724,13.16979814,5.544134757,4.95324894,9.160879,2014,5,16,0,136
5/17/2014,16.531183,5.2331924,0,6.3821877,6.3821877,679.3760601,12.72614343,5.133282529,4.908939383,9.160879,2014,5,17,0,137
5/18/2014,20.257992,3.4086163,0,7.33330415,4.5,683.8760601,13.49631757,4.344444714,3.723568383,9.160879,2014,5,18,0,138
5/19/2014,23.110378,9.312465,0,11.7114215,11.7114215,695.5874816,15.10611671,4.977033957,2.918354726,9.160879,2014,5,19,0,139
5/20/2014,23.183836,8.4729,0,11.328368,11.328368,706.9158496,16.98667214,5.446575671,1.724084297,9.160879,2014,5,20,0,140
5/21/2014,25.56555,9.2874365,0,12.92649325,12.92649325,719.8423429,19.14410657,6.034848457,0.415387297,2.799666,2014,5,21,0,141
5/22/2014,23.965166,11.159718,0.047305174,13.062442,13.062442,732.9047849,21.018659,7.139818671,0.022192893,0.10804508,2014,5,22,0,142
5/23/2014,19.623133,7.5918694,19.438725,9.1075012,9.1075012,742.0122861,21.74817686,7.780885371,2.783718596,19.438725,2014,5,23,0,143
5/24/2014,18.407999,9.097809,1.1911652,9.252904,9.252904,751.2651901,22.01629343,8.332973457,2.953885053,19.438725,2014,5,24,0,144
5/25/2014,20.682863,9.184382,0,10.4336225,10.4336225,761.6988126,22.07698929,9.158082843,2.953885053,19.438725,2014,5,25,0,145
5/26/2014,15.342231,10.8927145,2.4237008,8.61747275,8.61747275,770.3162853,20.967254,9.383832771,3.300128025,19.438725,2014,5,26,0,146
5/27/2014,13.751312,9.769547,8.990934,7.2604295,7.2604295,777.5767148,19.61975057,9.569068057,4.584547168,19.438725,2014,5,27,0,147
5/28/2014,17.340414,8.033844,0,8.187129,8.187129,785.7638438,18.44473114,9.389983414,4.584547168,19.438725,2014,5,28,0,148
5/29/2014,18.748213,8.257036,0.42798695,9.0026245,9.0026245,794.7664683,17.69945214,8.975314557,4.638930279,19.438725,2014,5,29,0,149
5/30/2014,16.94982,9.263333,1.1190541,8.6065765,8.6065765,803.3730448,17.31755029,9.214095071,2.021834436,8.990934,2014,5,30,0,150
5/31/2014,17.774235,5.697248,0,7.2357415,7.2357415,810.6087863,17.22701257,8.728300643,1.851667979,8.990934,2014,5,31,0,151
6/1/2014,20.07458,6.2113786,0,8.6429793,8.6429793,819.2517656,17.140115,8.303585871,1.851667979,8.990934,2014,6,1,0,152
6/2/2014,20.141418,9.6843,0.73711544,10.412859,10.412859,829.6646246,17.82571314,8.130955229,1.610727213,8.990934,2014,6,2,0,153
6/3/2014,19.83591,8.354092,0.7473279,9.595001,9.595001,839.2596256,18.69494143,7.928747371,0.433069199,1.1190541,2014,6,3,0,154
6/4/2014,16.833143,8.990895,4.200946,8.412019,8.412019,847.6716446,18.62247414,8.065468943,1.033204341,4.200946,2014,6,4,0,155
6/5/2014,19.459358,8.189401,3.7692266,9.3243795,9.3243795,856.9960241,18.72406629,8.0558068,1.510524291,4.200946,2014,6,5,0,156
6/6/2014,25.325249,7.6764803,0,12.00086465,12.00086465,868.9968888,19.92055614,7.829113557,1.35065942,4.200946,2014,6,6,0,157
6/7/2014,28.591433,12.4857435,0,16.03858825,16.03858825,885.035477,21.46587014,8.798898629,1.35065942,4.200946,2014,6,7,0,158
6/8/2014,30.461142,14.385865,0,17.9235035,17.9235035,902.9589805,22.94966471,9.9666824,1.35065942,4.200946,2014,6,8,0,159
6/9/2014,32.313423,15.104523,0.19609773,19.208973,19.208973,922.1679535,24.68852257,10.74099997,1.273371176,4.200946,2014,6,9,0,160
6/10/2014,30.849867,15.792433,0.07636951,18.82115,18.82115,940.9891035,26.261945,11.80362011,1.177519977,4.200946,2014,6,10,0,161
6/11/2014,28.508522,14.575155,2.3704157,17.0418385,17.0418385,958.030942,27.92985629,12.60137154,0.916015649,3.7692266,2014,6,11,0,162
6/12/2014,28.067156,15.527331,3.9908893,17.2972435,17.2972435,975.3281855,29.15954171,13.64964726,0.947681749,3.9908893,2014,6,12,0,163
6/13/2014,25.90387,13.903381,3.3324509,15.4036255,15.4036255,990.731811,29.24220186,14.5392045,1.423746163,3.9908893,2014,6,13,0,164
6/14/2014,21.69543,11.580392,0,12.137911,12.137911,1002.869722,28.25705857,14.40986857,1.423746163,3.9908893,2014,6,14,0,165
6/15/2014,20.898457,9.905263,0,10.90186,10.90186,1013.771582,26.89096071,13.76978257,1.423746163,3.9908893,2014,6,15,0,166
6/16/2014,22.21933,9.194249,0,11.2067895,11.2067895,1024.978372,25.44894743,12.92545771,1.395732201,3.9908893,2014,6,16,0,167
6/17/2014,21.074814,10.629503,0.07788659,11.3521585,11.3521585,1036.33053,24.05251129,12.18789629,1.395948927,3.9908893,2014,6,17,0,168
6/18/2014,22.674744,10.306596,1.6782753,11.99067,11.99067,1048.3212,23.21911443,11.57810214,1.297071727,3.9908893,2014,6,18,0,169
6/19/2014,23.681929,10.068326,0.2185185,12.3751275,12.3751275,1060.696328,22.59265343,10.79824429,0.758161613,3.3324509,2014,6,19,0,170
6/20/2014,22.366232,10.391995,0.07194473,11.8791135,11.8791135,1072.575441,22.08727657,10.29661771,0.292375017,1.6782753,2014,6,20,0,171
6/21/2014,24.175695,8.508385,0,11.84204,11.84204,1084.417481,22.44160014,9.857759571,0.292375017,1.6782753,2014,6,21,0,172
6/22/2014,26.49057,10.278326,0.3550307,13.884448,13.884448,1098.301929,23.24047343,9.911054286,0.343093689,1.6782753,2014,6,22,0,173
6/23/2014,24.64483,12.612284,18.408009,14.128557,14.128557,1112.430486,23.58697343,10.399345,2.97280926,18.408009,2014,6,23,0,174
6/24/2014,20.504807,13.354123,29.801535,12.429465,12.429465,1124.859951,23.50554386,10.78857643,7.219044747,29.801535,2014,6,24,0,175
6/25/2014,21.662437,10.8245,0,11.7434685,11.7434685,1136.60342,23.36092857,10.86256271,6.979291133,29.801535,2014,6,25,0,176
6/26/2014,21.951235,8.995632,0,10.9734335,10.9734335,1147.576853,23.11368657,10.70932071,6.948074204,29.801535,2014,6,26,0,177
6/27/2014,24.152859,10.475182,0,12.8140205,12.8140205,1160.390874,23.368919,10.72120457,6.937796386,29.801535,2014,6,27,0,178
6/28/2014,22.681274,14.172301,1.2402962,13.9267875,13.9267875,1174.317661,23.15543029,11.53033543,7.114981557,29.801535,2014,6,28,0,179
6/29/2014,17.981752,13.726054,11.35833,11.353903,11.353903,1185.671564,21.93988486,12.022868,8.686881457,29.801535,2014,6,29,0,180
6/30/2014,18.283287,10.321099,5.420301,9.802193,9.802193,1195.473757,21.031093,11.69555586,6.8314946,29.801535,2014,6,30,0,181
7/1/2014,21.939554,7.8481197,0,10.39383685,10.39383685,1205.867594,21.23605686,10.90898396,2.574132457,11.35833,2014,7,1,0,182
7/2/2014,17.119585,11.819404,13.2,9.9694945,9.9694945,1215.837088,20.587078,11.0511131,4.459846743,13.2,2014,7,2,0,183
7/3/2014,24.379393,11.270912,0.05925753,13.3251525,13.3251525,1229.162241,20.93395771,11.3761531,4.468312104,13.2,2014,7,3,0,184
7/4/2014,25.566605,13.16061,0,14.8636075,14.8636075,1244.025848,21.13592143,11.75978567,4.468312104,13.2,2014,7,4,0,185
7/5/2014,22.524458,13.9965725,17.494152,13.76051525,13.76051525,1257.786364,21.11351914,11.7346816,6.790291504,17.494152,2014,7,5,0,186
7/6/2014,27.390621,13.822118,0.67331845,16.1063695,16.1063695,1273.892733,22.45764329,11.74840503,5.263861283,17.494152,2014,7,6,0,187
7/7/2014,21.960602,14.793467,23.799725,13.8770345,13.8770345,1287.769768,22.982974,12.38731474,7.889493283,23.799725,2014,7,7,0,188
7/8/2014,13.687891,13.149705,34.848392,8.918798,8.918798,1296.688566,21.804165,13.14468407,12.867835,34.848392,2014,7,8,0,189
7/9/2014,13.988609,10.565188,8.139493,7.7768985,7.7768985,1304.465464,21.35688271,12.96551036,12.14490543,34.848392,2014,7,9,0,190
7/10/2014,12.588506,8.83878,13.7085705,6.213643,6.213643,1310.679107,19.67247029,12.61806293,14.09480728,34.848392,2014,7,10,0,191
7/11/2014,18.301321,12.117498,15.462194,10.7094095,10.7094095,1321.388517,18.63457257,12.46904693,16.30369214,34.848392,2014,7,11,0,192
7/12/2014,19.643038,12.325157,1.0203398,11.4840975,11.4840975,1332.872614,18.22294114,12.23027329,13.95029039,34.848392,2014,7,12,0,193
7/13/2014,21.15553,13.309598,3.2792354,12.732564,12.732564,1345.605178,17.33221386,12.15705614,14.32256424,34.848392,2014,7,13,0,194
7/14/2014,21.722008,13.986199,2.7845383,13.3541035,13.3541035,1358.959282,17.298129,12.04173214,11.32039471,34.848392,2014,7,14,0,195
7/15/2014,23.392893,12.853964,0.13749732,13.6234285,13.6234285,1372.58271,18.68455786,11.99948343,6.361695474,15.462194,2014,7,15,0,196
7/16/2014,26.07932,11.457469,0,14.2683945,14.2683945,1386.851105,20.41180229,12.12695214,5.19891076,15.462194,2014,7,16,0,197
7/17/2014,28.535948,13.234522,0,16.385235,16.385235,1403.23634,22.69000829,12.75491529,3.240543546,15.462194,2014,7,17,0,198
7/18/2014,29.91855,13.246368,0,17.082459,17.082459,1420.318799,24.34961243,12.91618243,1.031658689,3.2792354,2014,7,18,0,199
7/19/2014,29.67973,13.603456,0,17.141593,17.141593,1437.460392,25.78342557,13.09879657,0.88589586,3.2792354,2014,7,19,0,200
7/20/2014,21.934662,17.22719,8.5861435,15.080926,15.080926,1452.541318,25.89473014,13.65845257,1.644025589,8.5861435,2014,7,20,0,201
7/21/2014,18.595785,13.520418,28.905304,11.5581015,11.5581015,1464.099419,25.44812686,13.59191243,5.375563546,28.905304,2014,7,21,0,202
